_id,Expediente,Nombre,IdMunicipio,IdConcejo,Concejo,Email,Lote,IdEspecie,Column1,Especie,CodTipoClasificacion,Clasificación,Volumen,Certificación,Fecha autorización,Fecha licencia de corta
363,3120214087,AYUNTAMIENTO DE IGANTZI,259,0,"",idazkari@igantzi.eus,LOTE 01,6,IdEspecie,Castaño,6,Tronquillo,"53,67",PEFC,2022-05-31T00:00:00,2022-12-09T00:00:00
364,3120214087,AYUNTAMIENTO DE IGANTZI,259,0,"",idazkari@igantzi.eus,LOTE 01,22,IdEspecie,Roble Americano,2,Madera,"306,91",PEFC,2022-05-31T00:00:00,2022-12-09T00:00:00
365,3120214087,AYUNTAMIENTO DE IGANTZI,259,0,"",idazkari@igantzi.eus,LOTE 01,22,IdEspecie,Roble Americano,6,Tronquillo,"76,73",PEFC,2022-05-31T00:00:00,2022-12-09T00:00:00
366,3120214089,AYUNTAMIENTO VALLE DE EGUES,201,0,"",ayuntamiento@egues.es,LOTE 01,15,IdEspecie,Pino laricio (austria),4,Embalaje,"1671,00",PEFC,2021-05-14T00:00:00,2021-10-27T00:00:00
367,3120214089,AYUNTAMIENTO VALLE DE EGUES,201,0,"",ayuntamiento@egues.es,LOTE 01,15,IdEspecie,Pino laricio (austria),6,Tronquillo,"2042,00",PEFC,2021-05-14T00:00:00,2021-10-27T00:00:00
368,3120214091,AYUNTAMIENTO DE ABAIGAR,1,0,"",secretario@murieta.org,LOTE 01,8,IdEspecie,Chopo,2,Madera,"733,08","",2021-04-19T00:00:00,2022-11-02T00:00:00
369,3120214092,AYUNTAMIENTO DE BAZTAN,50,0,"",baztan@baztan.eus,LOTE 01,13,IdEspecie,Otras frond.,6,Tronquillo,"15,20",PEFC,2022-11-03T00:00:00,2022-05-27T00:00:00
370,3120214092,AYUNTAMIENTO DE BAZTAN,50,0,"",baztan@baztan.eus,LOTE 01,22,IdEspecie,Roble Americano,2,Madera,"64,40",PEFC,2022-11-03T00:00:00,2022-05-27T00:00:00
371,3120214092,AYUNTAMIENTO DE BAZTAN,50,0,"",baztan@baztan.eus,LOTE 01,22,IdEspecie,Roble Americano,6,Tronquillo,"204,30",PEFC,2022-11-03T00:00:00,2022-05-27T00:00:00
372,3120214092,AYUNTAMIENTO DE BAZTAN,50,0,"",baztan@baztan.eus,LOTE 02,22,IdEspecie,Roble Americano,2,Madera,"464,20",PEFC,2022-11-03T00:00:00,2022-05-27T00:00:00
373,3120214092,AYUNTAMIENTO DE BAZTAN,50,0,"",baztan@baztan.eus,LOTE 02,22,IdEspecie,Roble Americano,6,Tronquillo,"309,50",PEFC,2022-11-03T00:00:00,2022-05-27T00:00:00
374,3120214092,AYUNTAMIENTO DE BAZTAN,50,0,"",baztan@baztan.eus,LOTE 03,22,IdEspecie,Roble Americano,6,Tronquillo,"133,70",PEFC,2022-11-03T00:00:00,2022-05-27T00:00:00
375,3120214092,AYUNTAMIENTO DE BAZTAN,50,0,"",baztan@baztan.eus,LOTE 04,6,IdEspecie,Castaño,2,Madera,"11,40",PEFC,2022-11-03T00:00:00,2022-05-27T00:00:00
376,3120214092,AYUNTAMIENTO DE BAZTAN,50,0,"",baztan@baztan.eus,LOTE 04,6,IdEspecie,Castaño,6,Tronquillo,"17,10",PEFC,2022-11-03T00:00:00,2022-05-27T00:00:00
377,3120214092,AYUNTAMIENTO DE BAZTAN,50,0,"",baztan@baztan.eus,LOTE 04,22,IdEspecie,Roble Americano,2,Madera,"333,20",PEFC,2022-11-03T00:00:00,2022-05-27T00:00:00
378,3120214092,AYUNTAMIENTO DE BAZTAN,50,0,"",baztan@baztan.eus,LOTE 04,22,IdEspecie,Roble Americano,6,Tronquillo,"179,40",PEFC,2022-11-03T00:00:00,2022-05-27T00:00:00
379,3120214092,AYUNTAMIENTO DE BAZTAN,50,0,"",baztan@baztan.eus,LOTE 05,22,IdEspecie,Roble Americano,2,Madera,"21,10",PEFC,2022-11-03T00:00:00,2022-05-27T00:00:00
380,3120214092,AYUNTAMIENTO DE BAZTAN,50,0,"",baztan@baztan.eus,LOTE 05,22,IdEspecie,Roble Americano,6,Tronquillo,"785,80",PEFC,2022-11-03T00:00:00,2022-05-27T00:00:00
381,3120214092,AYUNTAMIENTO DE BAZTAN,50,0,"",baztan@baztan.eus,LOTE 06,6,IdEspecie,Castaño,6,Tronquillo,"36,70",PEFC,2022-11-03T00:00:00,
382,3120214092,AYUNTAMIENTO DE BAZTAN,50,0,"",baztan@baztan.eus,LOTE 06,22,IdEspecie,Roble Americano,2,Madera,"6,00",PEFC,2022-11-03T00:00:00,
383,3120214092,AYUNTAMIENTO DE BAZTAN,50,0,"",baztan@baztan.eus,LOTE 06,22,IdEspecie,Roble Americano,6,Tronquillo,"114,30",PEFC,2022-11-03T00:00:00,
384,3120214092,AYUNTAMIENTO DE BAZTAN,50,0,"",baztan@baztan.eus,LOTE 07,15,IdEspecie,Pino laricio (austria),2,Madera,"833,40",PEFC,2022-11-03T00:00:00,2022-05-27T00:00:00
385,3120214092,AYUNTAMIENTO DE BAZTAN,50,0,"",baztan@baztan.eus,LOTE 07,15,IdEspecie,Pino laricio (austria),6,Tronquillo,"833,40",PEFC,2022-11-03T00:00:00,2022-05-27T00:00:00
386,3120214092,AYUNTAMIENTO DE BAZTAN,50,0,"",baztan@baztan.eus,LOTE 07,16,IdEspecie,Pino laricio (corcega),2,Madera,"1878,90",PEFC,2022-11-03T00:00:00,2022-05-27T00:00:00
387,3120214092,AYUNTAMIENTO DE BAZTAN,50,0,"",baztan@baztan.eus,LOTE 07,16,IdEspecie,Pino laricio (corcega),6,Tronquillo,"805,20",PEFC,2022-11-03T00:00:00,2022-05-27T00:00:00
388,3120214094,AYUNTAMIENTO DE OCHAGAVIA,185,0,"",ayuntamiento@ochagavia.com,LOTE 01,8,IdEspecie,Chopo,7,Varios productos,"57,00","",2021-04-23T00:00:00,2021-05-19T00:00:00
389,3120214095,AYUNTAMIENTO DE LIEDENA,155,0,"",liedena@infolocal.org,LOTE 01,15,IdEspecie,Pino laricio (austria),4,Embalaje,"1506,00",PEFC,2022-02-24T00:00:00,2022-06-24T00:00:00
390,3120214095,AYUNTAMIENTO DE LIEDENA,155,0,"",liedena@infolocal.org,LOTE 01,15,IdEspecie,Pino laricio (austria),6,Tronquillo,"376,00",PEFC,2022-02-24T00:00:00,2022-06-24T00:00:00
391,3120214096,CONCEJO DE ETULAIN,17,127,ETULAIN,concejodeetulain@gmail.com,LOTE 01,10,IdEspecie,Haya,6,Tronquillo,"854,80",PEFC,2021-04-23T00:00:00,2022-05-23T00:00:00
392,3120214096,CONCEJO DE ETULAIN,17,127,ETULAIN,concejodeetulain@gmail.com,LOTE 01,18,IdEspecie,Pino silvestre,5,Leña,"41,80",PEFC,2021-04-23T00:00:00,2022-05-23T00:00:00
393,3120214096,CONCEJO DE ETULAIN,17,127,ETULAIN,concejodeetulain@gmail.com,LOTE 01,18,IdEspecie,Pino silvestre,2,Madera,"41,80",PEFC,2021-04-23T00:00:00,2022-05-23T00:00:00
394,3120214096,CONCEJO DE ETULAIN,17,127,ETULAIN,concejodeetulain@gmail.com,LOTE 01,19,IdEspecie,Quejigo-Roble,2,Madera,"42,40",PEFC,2021-04-23T00:00:00,2022-05-23T00:00:00
395,3120214096,CONCEJO DE ETULAIN,17,127,ETULAIN,concejodeetulain@gmail.com,LOTE 01,19,IdEspecie,Quejigo-Roble,6,Tronquillo,"670,50",PEFC,2021-04-23T00:00:00,2022-05-23T00:00:00
396,3120214098,AYUNTAMIENTO DE IRAÑETA,127,0,"",info@uhartearakil.com,LOTE 01,15,IdEspecie,Pino laricio (austria),2,Madera,"2547,60",PEFC,2021-05-11T00:00:00,2022-01-03T00:00:00
397,3120214098,AYUNTAMIENTO DE IRAÑETA,127,0,"",info@uhartearakil.com,LOTE 01,15,IdEspecie,Pino laricio (austria),6,Tronquillo,"2072,30",PEFC,2021-05-11T00:00:00,2022-01-03T00:00:00
398,3120214098,AYUNTAMIENTO DE IRAÑETA,127,0,"",info@uhartearakil.com,LOTE 02,15,IdEspecie,Pino laricio (austria),2,Madera,"177,60",PEFC,2021-05-11T00:00:00,2022-01-03T00:00:00
399,3120214098,AYUNTAMIENTO DE IRAÑETA,127,0,"",info@uhartearakil.com,LOTE 02,18,IdEspecie,Pino silvestre,2,Madera,"182,20",PEFC,2021-05-11T00:00:00,2022-01-03T00:00:00
400,3120214098,AYUNTAMIENTO DE IRAÑETA,127,0,"",info@uhartearakil.com,LOTE 02,18,IdEspecie,Pino silvestre,6,Tronquillo,"250,90",PEFC,2021-05-11T00:00:00,2022-01-03T00:00:00
401,3120214099,AYUNTAMIENTO DE GALLIPIENZO,110,0,"",ayuntamiento@gallipienzo.es,LOTE 01,8,IdEspecie,Chopo,2,Madera,"252,00","",2021-07-16T00:00:00,2021-10-21T00:00:00
402,3120214100,CONCEJO DE BERUETE,49,84,BERUETE,udala@basaburua.eus,LOTE 01,10,IdEspecie,Haya,2,Madera,"698,60",PEFC,2021-07-16T00:00:00,2021-10-19T00:00:00
403,3120214100,CONCEJO DE BERUETE,49,84,BERUETE,udala@basaburua.eus,LOTE 01,10,IdEspecie,Haya,6,Tronquillo,"1409,00",PEFC,2021-07-16T00:00:00,2021-10-19T00:00:00
404,3120214104,FACERO IRURZUN-ECHEVERRI,25,0,"",alkatetza@irurtzun.eus,LOTE 01,10,IdEspecie,Haya,6,Tronquillo,"48,60","",2021-07-13T00:00:00,2022-03-31T00:00:00
405,3120214104,FACERO IRURZUN-ECHEVERRI,25,0,"",alkatetza@irurtzun.eus,LOTE 01,15,IdEspecie,Pino laricio (austria),6,Tronquillo,"1270,30","",2021-07-13T00:00:00,2022-03-31T00:00:00
406,3120214105,CONCEJO DE ZARRANZ-ZARRANTZ,126,335,ZARRANTZ,udala@imotz.eus,LOTE 01,10,IdEspecie,Haya,6,Tronquillo,"1230,40",PEFC,2021-10-26T00:00:00,2022-02-24T00:00:00
407,3120214106,AYUNTAMIENTO ALTSASU-ALSASUA,10,0,"",altsasu@altsasu.net,LOTE 01,10,IdEspecie,Haya,2,Madera,"244,20",PEFC y FSC,2021-11-05T00:00:00,2021-05-11T00:00:00
408,3120214106,AYUNTAMIENTO ALTSASU-ALSASUA,10,0,"",altsasu@altsasu.net,LOTE 01,10,IdEspecie,Haya,6,Tronquillo,"1321,50",PEFC y FSC,2021-11-05T00:00:00,2021-05-11T00:00:00
409,3120214106,AYUNTAMIENTO ALTSASU-ALSASUA,10,0,"",altsasu@altsasu.net,LOTE 02,10,IdEspecie,Haya,2,Madera,"854,50",PEFC y FSC,2021-11-05T00:00:00,2021-05-11T00:00:00
410,3120214106,AYUNTAMIENTO ALTSASU-ALSASUA,10,0,"",altsasu@altsasu.net,LOTE 02,10,IdEspecie,Haya,6,Tronquillo,"4120,50",PEFC y FSC,2021-11-05T00:00:00,2021-05-11T00:00:00
411,3120214106,AYUNTAMIENTO ALTSASU-ALSASUA,10,0,"",altsasu@altsasu.net,LOTE 03,10,IdEspecie,Haya,2,Madera,"311,60",PEFC y FSC,2021-11-05T00:00:00,2021-05-11T00:00:00
412,3120214106,AYUNTAMIENTO ALTSASU-ALSASUA,10,0,"",altsasu@altsasu.net,LOTE 03,10,IdEspecie,Haya,6,Tronquillo,"1553,60",PEFC y FSC,2021-11-05T00:00:00,2021-05-11T00:00:00
413,3120214106,AYUNTAMIENTO ALTSASU-ALSASUA,10,0,"",altsasu@altsasu.net,LOTE 04,10,IdEspecie,Haya,2,Madera,"820,10",PEFC y FSC,2021-11-05T00:00:00,2021-05-11T00:00:00
414,3120214106,AYUNTAMIENTO ALTSASU-ALSASUA,10,0,"",altsasu@altsasu.net,LOTE 04,10,IdEspecie,Haya,6,Tronquillo,"1584,30",PEFC y FSC,2021-11-05T00:00:00,2021-05-11T00:00:00
415,3120214107,AYUNTAMIENTO DE GARDE,113,0,"",ayuntogarde@terra.es,LOTE 01,18,IdEspecie,Pino silvestre,2,Madera,"921,00",PEFC,2021-10-19T00:00:00,2021-12-27T00:00:00
416,3120214107,AYUNTAMIENTO DE GARDE,113,0,"",ayuntogarde@terra.es,LOTE 01,18,IdEspecie,Pino silvestre,6,Tronquillo,"285,00",PEFC,2021-10-19T00:00:00,2021-12-27T00:00:00
417,3120214109,AYUNTAMIENTO DE LONGUIDA,158,0,"",ayto-longuida@terra.es,LOTE 01,15,IdEspecie,Pino laricio (austria),2,Madera,"1564,00","",2021-05-14T00:00:00,
418,3120214110,AYUNTAMIENTO DE VIDANGOZ,252,0,"",ayuntamiento@vidangoz.com,LOTE 01,18,IdEspecie,Pino silvestre,2,Madera,"642,00",PEFC,2022-04-26T00:00:00,2022-06-28T00:00:00
419,3120214110,AYUNTAMIENTO DE VIDANGOZ,252,0,"",ayuntamiento@vidangoz.com,LOTE 01,18,IdEspecie,Pino silvestre,6,Tronquillo,"223,00",PEFC,2022-04-26T00:00:00,2022-06-28T00:00:00
420,3120214110,AYUNTAMIENTO DE VIDANGOZ,252,0,"",ayuntamiento@vidangoz.com,LOTE 02,18,IdEspecie,Pino silvestre,6,Tronquillo,"2287,00",PEFC,2022-04-26T00:00:00,2022-06-28T00:00:00
421,3120214111,AYUNTAMIENTO DE BURGUI,59,0,"",ayuntamiento@burgui.es,LOTE 01,15,IdEspecie,Pino laricio (austria),4,Embalaje,"3407,00",PEFC,2022-03-22T00:00:00,2022-06-27T00:00:00
422,3120214111,AYUNTAMIENTO DE BURGUI,59,0,"",ayuntamiento@burgui.es,LOTE 01,18,IdEspecie,Pino silvestre,4,Embalaje,"167,00",PEFC,2022-03-22T00:00:00,2022-06-27T00:00:00
423,3120214112,JUNTA GENERAL VALLE DE SALAZAR,185,0,"",junta@valledesalazar.com,LOTE 01,1,IdEspecie,Abeto,2,Madera,"377,00",PEFC,2021-05-25T00:00:00,2021-05-10T00:00:00
424,3120214112,JUNTA GENERAL VALLE DE SALAZAR,185,0,"",junta@valledesalazar.com,LOTE 01,1,IdEspecie,Abeto,6,Tronquillo,"104,00",PEFC,2021-05-25T00:00:00,2021-05-10T00:00:00
425,3120214112,JUNTA GENERAL VALLE DE SALAZAR,185,0,"",junta@valledesalazar.com,LOTE 01,10,IdEspecie,Haya,2,Madera,"107,00",PEFC,2021-05-25T00:00:00,2021-05-10T00:00:00
426,3120214112,JUNTA GENERAL VALLE DE SALAZAR,185,0,"",junta@valledesalazar.com,LOTE 01,10,IdEspecie,Haya,6,Tronquillo,"87,00",PEFC,2021-05-25T00:00:00,2021-05-10T00:00:00
427,3120214114,AYUNTAMIENTO DE EZCAROZ,93,0,"",ayuntamiento@ezcaroz.es,LOTE 01,5,IdEspecie,Alerce,2,Madera,"78,00",PEFC,2021-06-25T00:00:00,2021-06-08T00:00:00
428,3120214114,AYUNTAMIENTO DE EZCAROZ,93,0,"",ayuntamiento@ezcaroz.es,LOTE 01,10,IdEspecie,Haya,5,Leña,"69,00",PEFC,2021-06-25T00:00:00,2021-06-08T00:00:00
429,3120214114,AYUNTAMIENTO DE EZCAROZ,93,0,"",ayuntamiento@ezcaroz.es,LOTE 01,18,IdEspecie,Pino silvestre,2,Madera,"266,00",PEFC,2021-06-25T00:00:00,2021-06-08T00:00:00
430,3120214116,AYUNTAMIENTO DE ECHALAR-ETXALAR,82,0,"",idazkaritza@etxalar.eus,LOTE 01,4,IdEspecie,Acacia,6,Tronquillo,"23,17",PEFC,2022-03-29T00:00:00,
431,3120214116,AYUNTAMIENTO DE ECHALAR-ETXALAR,82,0,"",idazkaritza@etxalar.eus,LOTE 01,10,IdEspecie,Haya,6,Tronquillo,"0,00",PEFC,2022-03-29T00:00:00,
432,3120214116,AYUNTAMIENTO DE ECHALAR-ETXALAR,82,0,"",idazkaritza@etxalar.eus,LOTE 01,15,IdEspecie,Pino laricio (austria),2,Madera,"25,59",PEFC,2022-03-29T00:00:00,
433,3120214116,AYUNTAMIENTO DE ECHALAR-ETXALAR,82,0,"",idazkaritza@etxalar.eus,LOTE 01,22,IdEspecie,Roble Americano,2,Madera,"146,18",PEFC,2022-03-29T00:00:00,
434,3120214116,AYUNTAMIENTO DE ECHALAR-ETXALAR,82,0,"",idazkaritza@etxalar.eus,LOTE 02,2,IdEspecie,Abeto Douglas,6,Tronquillo,"0,00",PEFC,2022-03-29T00:00:00,
435,3120214116,AYUNTAMIENTO DE ECHALAR-ETXALAR,82,0,"",idazkaritza@etxalar.eus,LOTE 02,15,IdEspecie,Pino laricio (austria),2,Madera,"1523,40",PEFC,2022-03-29T00:00:00,
436,3120214116,AYUNTAMIENTO DE ECHALAR-ETXALAR,82,0,"",idazkaritza@etxalar.eus,LOTE 02,15,IdEspecie,Pino laricio (austria),6,Tronquillo,"6965,76",PEFC,2022-03-29T00:00:00,
437,3120214116,AYUNTAMIENTO DE ECHALAR-ETXALAR,82,0,"",idazkaritza@etxalar.eus,LOTE 02,22,IdEspecie,Roble Americano,2,Madera,"37,42",PEFC,2022-03-29T00:00:00,
438,3120214116,AYUNTAMIENTO DE ECHALAR-ETXALAR,82,0,"",idazkaritza@etxalar.eus,LOTE 02,22,IdEspecie,Roble Americano,6,Tronquillo,"37,42",PEFC,2022-03-29T00:00:00,
439,3120214120,CONCEJO DE YABEN-IHABEN,49,172,IHABEN,udala@basaburua.eus,LOTE 01,10,IdEspecie,Haya,6,Tronquillo,"1031,20",PEFC,2021-12-28T00:00:00,
440,3120214121,AYUNTAMIENTO DE MARCILLA,163,0,"",intervencion@marcilla.es,LOTE 01,8,IdEspecie,Chopo,2,Madera,"2112,68","",2021-08-11T00:00:00,
441,3120214123,COMUNIDAD DE OLLARMENDI,98,132,EUGI,concejodeeugi@gmail.com,LOTE 01,10,IdEspecie,Haya,6,Tronquillo,"330,00",PEFC,2021-09-21T00:00:00,2021-10-13T00:00:00
442,3120214124,AYUNTAMIENTO DE GALLIPIENZO,110,0,"",ayuntamiento@gallipienzo.es,LOTE 01,15,IdEspecie,Pino laricio (austria),2,Madera,"4181,00",PEFC,2021-11-26T00:00:00,2022-02-05T00:00:00
443,3120214125,AYUNTAMIENTO DE LEZAUN,154,0,"",ayuntamiento@lezaun.es,LOTE 01,10,IdEspecie,Haya,6,Tronquillo,"879,00",PEFC,2022-03-15T00:00:00,
444,3120214125,AYUNTAMIENTO DE LEZAUN,154,0,"",ayuntamiento@lezaun.es,LOTE 01,15,IdEspecie,Pino laricio (austria),2,Madera,"137,00",PEFC,2022-03-15T00:00:00,
445,3120214125,AYUNTAMIENTO DE LEZAUN,154,0,"",ayuntamiento@lezaun.es,LOTE 01,15,IdEspecie,Pino laricio (austria),6,Tronquillo,"117,00",PEFC,2022-03-15T00:00:00,
446,3120214127,AYUNTAMIENTO DE JAVIER,135,0,"",aytojavier@inicia.es,LOTE 01,8,IdEspecie,Chopo,1,Desenrollo,"108,00","",2022-03-23T00:00:00,2022-07-15T00:00:00
447,3120214127,AYUNTAMIENTO DE JAVIER,135,0,"",aytojavier@inicia.es,LOTE 01,8,IdEspecie,Chopo,6,Tronquillo,"12,00","",2022-03-23T00:00:00,2022-07-15T00:00:00
448,3120214127,AYUNTAMIENTO DE JAVIER,135,0,"",aytojavier@inicia.es,LOTE 01,14,IdEspecie,Pino alepo,4,Embalaje,"102,00","",2022-03-23T00:00:00,2022-07-15T00:00:00
449,3120214127,AYUNTAMIENTO DE JAVIER,135,0,"",aytojavier@inicia.es,LOTE 01,14,IdEspecie,Pino alepo,6,Tronquillo,"408,00","",2022-03-23T00:00:00,2022-07-15T00:00:00
450,3120214129,CONCEJO DE ECHALECU-ETXALEKU,126,128,ETXALEKU (CAPITAL),udala@imotz.eus,LOTE 01,10,IdEspecie,Haya,6,Tronquillo,"1386,90",PEFC,2021-10-26T00:00:00,2022-04-01T00:00:00
451,3120214134,CONCEJO DE ERAUL,604,0,"",concejodeeraul@gmail.com,LOTE 01,10,IdEspecie,Haya,6,Tronquillo,"1775,50","",2022-08-02T00:00:00,
452,3120214134,CONCEJO DE ERAUL,604,0,"",concejodeeraul@gmail.com,LOTE 02,10,IdEspecie,Haya,6,Tronquillo,"1256,60","",2022-08-02T00:00:00,
453,3120214135,AYUNTAMIENTO DE CIORDIA-ZIORDIA,73,0,"",ziordiaudala@telefonica.net,LOTE 01,10,IdEspecie,Haya,6,Tronquillo,"372,20",PEFC y FSC,2021-10-29T00:00:00,
454,3120214136,CONCEJO DE ECHARREN,25,129,ETXARREN,etxarrenarakil@gmail.com,LOTE 01,15,IdEspecie,Pino laricio (austria),2,Madera,"61,90","",2021-08-27T00:00:00,
455,3120214136,CONCEJO DE ECHARREN,25,129,ETXARREN,etxarrenarakil@gmail.com,LOTE 01,15,IdEspecie,Pino laricio (austria),6,Tronquillo,"49,40","",2021-08-27T00:00:00,
456,3120214138,CONCEJO DE ERRO,5006,0,"",concejoerro@gmail.com,LOTE 01,18,IdEspecie,Pino silvestre,7,Varios productos,"2201,00",PEFC,2022-05-13T00:00:00,2022-04-10T00:00:00
457,3120214139,AYUNTAMIENTO DE VILLAFRANCA,254,0,"",ayuntamiento@villafranca.es,LOTE 01,8,IdEspecie,Chopo,2,Madera,"1734,17",PEFC,2021-08-11T00:00:00,
458,3120214139,AYUNTAMIENTO DE VILLAFRANCA,254,0,"",ayuntamiento@villafranca.es,LOTE 01,8,IdEspecie,Chopo,6,Tronquillo,"306,03",PEFC,2021-08-11T00:00:00,
459,3120214140,CONCEJO DE SARASIBAR,98,0,"", ,LOTE 01,18,IdEspecie,Pino silvestre,2,Madera,"430,00","",2022-05-27T00:00:00,2022-05-09T00:00:00
460,3120214140,CONCEJO DE SARASIBAR,98,0,"", ,LOTE 01,18,IdEspecie,Pino silvestre,6,Tronquillo,"2234,00","",2022-05-27T00:00:00,2022-05-09T00:00:00
461,3120214141,AYUNTAMIENTO DE GARRALDA,115,0,"",garralda@infolocal.org,LOTE 01,6,IdEspecie,Castaño,6,Tronquillo,"33,00",PEFC,2022-03-15T00:00:00,2022-05-25T00:00:00
462,3120214141,AYUNTAMIENTO DE GARRALDA,115,0,"",garralda@infolocal.org,LOTE 01,10,IdEspecie,Haya,6,Tronquillo,"264,88",PEFC,2022-03-15T00:00:00,2022-05-25T00:00:00
463,3120214141,AYUNTAMIENTO DE GARRALDA,115,0,"",garralda@infolocal.org,LOTE 01,21,IdEspecie,Roble Común,1,Desenrollo,"10,66",PEFC,2022-03-15T00:00:00,2022-05-25T00:00:00
464,3120214141,AYUNTAMIENTO DE GARRALDA,115,0,"",garralda@infolocal.org,LOTE 01,21,IdEspecie,Roble Común,5,Leña,"94,56",PEFC,2022-03-15T00:00:00,2022-05-25T00:00:00
465,3120214141,AYUNTAMIENTO DE GARRALDA,115,0,"",garralda@infolocal.org,LOTE 01,21,IdEspecie,Roble Común,2,Madera,"90,03",PEFC,2022-03-15T00:00:00,2022-05-25T00:00:00
466,3120214143,AYUNTAMIENTO DE AZAGRA,42,0,"",ayuntamiento@azagra.es,LOTE 01,14,IdEspecie,Pino alepo,7,Varios productos,"613,93","",2022-08-25T00:00:00,
467,3120214144,CONCEJO DE URRIZA-URRITZA,126,317,URRITZA,udala@imotz.eus,LOTE 01,15,IdEspecie,Pino laricio (austria),7,Varios productos,"2460,00",PEFC,2022-09-08T00:00:00,
468,3120214152,AYUNTAMIENTO DE CASEDA,69,0,"",ayuntamiento@caseda.es,LOTE 01,8,IdEspecie,Chopo,2,Madera,"590,00",PEFC,2021-11-11T00:00:00,2022-02-14T00:00:00
469,3120214153,AYUNTAMIENTO DE ANCIN,14,0,"",info@ancin-antzin.com,LOTE 01,8,IdEspecie,Chopo,7,Varios productos,"575,00","",2022-01-04T00:00:00,
470,3120214157,AYUNTAMIENTO DE LUMBIER,159,0,"",ayuntamiento@lumbier.es,LOTE 01,18,IdEspecie,Pino silvestre,6,Tronquillo,"735,00",PEFC,2022-10-05T00:00:00,
471,3120214158,AYUNTAMIENTO DE MENDIGORRIA,167,0,"",ayuntamiento@mendigorria.es,LOTE 01,8,IdEspecie,Chopo,2,Madera,"553,04","",2022-03-05T00:00:00,
472,3120214159,AYUNTAMIENTO DE ARCE-ARTZE,12871,0,"",ayuntamiento@valledearce.com,LOTE 01,1,IdEspecie,Abeto,7,Varios productos,"23,00","",2022-07-29T00:00:00,
473,3120214159,AYUNTAMIENTO DE ARCE-ARTZE,12871,0,"",ayuntamiento@valledearce.com,LOTE 01,10,IdEspecie,Haya,7,Varios productos,"58,00","",2022-07-29T00:00:00,
474,3120214159,AYUNTAMIENTO DE ARCE-ARTZE,12871,0,"",ayuntamiento@valledearce.com,LOTE 01,15,IdEspecie,Pino laricio (austria),7,Varios productos,"4496,00","",2022-07-29T00:00:00,
475,3120214159,AYUNTAMIENTO DE ARCE-ARTZE,12871,0,"",ayuntamiento@valledearce.com,LOTE 01,18,IdEspecie,Pino silvestre,7,Varios productos,"684,00","",2022-07-29T00:00:00,
476,3120214163,CONCEJO DE OLAVE,188,0,"",concejodeolave@gmail.com,LOTE 01,18,IdEspecie,Pino silvestre,5,Leña,"1183,80","",2022-02-09T00:00:00,
477,3120214163,CONCEJO DE OLAVE,188,0,"",concejodeolave@gmail.com,LOTE 01,18,IdEspecie,Pino silvestre,2,Madera,"601,30","",2022-02-09T00:00:00,
478,3120214166,AYUNTAMIENTO DE MIRANDA ARGA,171,0,"",ayun.miranda@terra.es,LOTE 01,14,IdEspecie,Pino alepo,7,Varios productos,"1904,00","",2022-04-04T00:00:00,
479,3120214167,CONCEJO DE AYESA,103,64,AYESA,ayesa@cniebla.com,LOTE 01,15,IdEspecie,Pino laricio (austria),2,Madera,"1691,00",PEFC,2022-03-05T00:00:00,2022-04-08T00:00:00
480,3120214167,CONCEJO DE AYESA,103,64,AYESA,ayesa@cniebla.com,LOTE 01,15,IdEspecie,Pino laricio (austria),6,Tronquillo,"562,00",PEFC,2022-03-05T00:00:00,2022-04-08T00:00:00
481,3120214170,AYUNTAMIENTO DE AIBAR,9,0,"",ayuntamiento@aibar.es,LOTE 01,8,IdEspecie,Chopo,1,Desenrollo,"944,00",PEFC,2021-12-13T00:00:00,2022-05-13T00:00:00
482,3120214170,AYUNTAMIENTO DE AIBAR,9,0,"",ayuntamiento@aibar.es,LOTE 01,8,IdEspecie,Chopo,6,Tronquillo,"105,00",PEFC,2021-12-13T00:00:00,2022-05-13T00:00:00
483,3120214171,JUNTA GENERAL VALLE DE SALAZAR,185,0,"",junta@valledesalazar.com,LOTE 01,10,IdEspecie,Haya,6,Tronquillo,"134,00",PEFC,2021-11-23T00:00:00,
484,3120214172,AYUNTAMIENTO DE ARESO,31,0,"",areso@areso.eus,LOTE 01,12,IdEspecie,Otras conif.,2,Madera,"837,00",PEFC,2022-06-24T00:00:00,
485,3120214172,AYUNTAMIENTO DE ARESO,31,0,"",areso@areso.eus,LOTE 01,12,IdEspecie,Otras conif.,6,Tronquillo,"557,20",PEFC,2022-06-24T00:00:00,
486,3120214172,AYUNTAMIENTO DE ARESO,31,0,"",areso@areso.eus,LOTE 01,22,IdEspecie,Roble Americano,2,Madera,"13,20",PEFC,2022-06-24T00:00:00,
487,3120214172,AYUNTAMIENTO DE ARESO,31,0,"",areso@areso.eus,LOTE 01,22,IdEspecie,Roble Americano,6,Tronquillo,"138,80",PEFC,2022-06-24T00:00:00,
488,3120214173,AYUNTAMIENTO DE MURILLO EL FRUTO,179,0,"",ayuntamiento@murilloelfruto.es,LOTE 01,8,IdEspecie,Chopo,2,Madera,"157,00","",2021-12-20T00:00:00,2022-02-14T00:00:00
489,3120214174,CONCEJO DE ASIAIN,193,56,ASIÁIN,"",LOTE 01,8,IdEspecie,Chopo,5,Leña,"185,00","",2022-08-11T00:00:00,
